"HHId","SKU","IRIWeek","ARM","BNC","CLF","DWN","FNT","GEN","PRL","SNG","STP","TSN","B","F","L","S","LT","RG","ST","UN","LR","MD","SM","XL","Price","PriceCut","AveragePrice","Display","Feature"
9631,72,"622",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0.2,1.928,0,0
9864,72,"619",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.99,0.3,1.928,0,0
9391,72,"600",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.99,0,1.928,0,0
9736,72,"619",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.99,0.3,1.928,0,0
9392,72,"638",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0.2,1.928,0,0
9346,72,"663",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0.3,1.928,0,0
9491,72,"600",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.99,0,1.928,0,0
9488,72,"663",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0.3,1.928,0,0
9864,72,"642",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0,1.928,0,0
9724,72,"651",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1.89,0.5,1.928,0,4
9400,78,"631",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.49,0,3.169,0,0
9269,78,"596",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3.39,0,3.169,0,0
9776,78,"612",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.99,0,3.169,0,0
9400,78,"625",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.99,0,3.169,0,0
9346,78,"644",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.99,0,3.169,0,0
9441,78,"619",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.99,0,3.169,0,0
9523,80,"609",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9774,80,"659",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.19,0,1.109,0,0
9523,80,"613",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9686,80,"668",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.19,0,1.109,0,0
9523,80,"600",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0.1,1.109,0,0
9523,80,"607",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0.1,1.109,0,0
9774,80,"652",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9847,80,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9312,80,"625",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"599",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9496,80,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0.1,1.109,0,0
9280,80,"612",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"612",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9628,80,"599",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"663",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.19,0,1.109,0,0
9594,80,"592",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"603",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9847,80,"631",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"606",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9523,80,"648",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9847,80,"620",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9403,80,"597",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9447,80,"640",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9804,80,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0.1,1.109,0,0
9280,80,"592",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9642,80,"605",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9847,80,"647",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9774,80,"669",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.19,0,1.109,0,0
9847,80,"624",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9847,80,"635",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.09,0,1.109,0,0
9774,80,"662",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.19,0,1.109,0,0
9595,82,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9439,82,"658",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9400,82,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9617,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9399,82,"599",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9741,82,"605",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9535,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9741,82,"639",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9791,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9741,82,"642",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9394,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9679,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9741,82,"624",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9439,82,"636",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9439,82,"598",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,4,0
9672,82,"612",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0.2,1.49,0,0
9430,82,"627",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9567,82,"595",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9774,82,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,1
9761,82,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9741,82,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,1
9681,82,"599",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9864,82,"644",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9548,82,"640",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9679,82,"603",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9645,82,"619",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9535,82,"618",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9499,82,"628",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9467,82,"644",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9467,82,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9868,82,"631",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9400,82,"632",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,3,0
9567,82,"609",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9451,82,"632",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,3,0
9565,82,"610",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9802,82,"631",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9400,82,"647",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9741,82,"620",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9688,82,"647",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9372,82,"612",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0.2,1.49,0,0
9847,82,"632",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,3,0
9860,82,"606",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9853,82,"644",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9598,82,"645",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9548,82,"604",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9548,82,"601",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,1
9346,82,"646",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9724,82,"592",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9672,82,"604",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9372,82,"632",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,3,0
9835,82,"645",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9372,82,"608",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9496,82,"668",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9598,82,"632",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,3,0
9496,82,"596",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9835,82,"643",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9819,82,"608",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9730,82,"625",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9372,82,"622",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9322,82,"621",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.49,0,1.49,0,0
9858,88,"635",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9573,88,"632",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9332,88,"664",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9386,88,"657",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9346,88,"629",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9573,88,"652",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9472,88,"657",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9429,88,"663",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"601",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9539,88,"641",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9858,88,"626",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9472,88,"629",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9429,88,"606",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9656,88,"626",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9270,88,"666",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,3
9633,88,"599",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"619",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"664",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9809,88,"626",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9326,88,"632",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9573,88,"645",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9809,88,"652",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9326,88,"669",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"603",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9429,88,"627",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9580,88,"600",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9326,88,"646",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9809,88,"646",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9822,88,"614",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9580,88,"596",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9753,88,"639",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9590,88,"659",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9580,88,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9423,88,"654",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9739,88,"625",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9275,88,"606",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9656,88,"666",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,3
9656,88,"668",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9858,88,"632",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9809,88,"659",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9595,88,"648",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.0999999999999999,1.19,0,0
9753,88,"667",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9753,88,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"656",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9858,88,"596",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9326,88,"638",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9739,88,"628",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9809,88,"657",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9858,88,"657",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9580,88,"642",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9739,88,"604",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9809,88,"649",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.0999999999999999,1.19,0,0
9658,88,"620",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9573,88,"637",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9573,88,"634",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9633,88,"602",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9656,88,"667",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9656,88,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9753,88,"658",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,1
9739,88,"654",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9858,88,"608",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0,1.19,0,0
9423,88,"642",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.19,0.2,1.19,0,0
9847,89,"668",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9628,89,"663",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9802,89,"657",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9617,89,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9307,89,"654",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9847,89,"659",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9617,89,"664",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9542,89,"663",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9460,89,"656",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9681,89,"656",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9322,89,"664",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9802,89,"665",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1.59,0,1.672,0,0
9858,91,"613",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,2.8,4.184,0,0
9474,91,"613",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,2.8,4.184,0,0
9487,91,"666",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.39,0,4.184,0,3
9572,91,"641",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,3.3,4.184,0,0
9572,91,"650",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9573,91,"627",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,1.3,4.184,0,0
9758,91,"593",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9573,91,"662",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9573,91,"609",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,2.8,4.184,0,0
9857,91,"645",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9822,91,"655",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9572,91,"659",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9467,91,"614",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9573,91,"667",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.39,0,4.184,0,0
9421,91,"615",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9467,91,"608",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,1
9572,91,"592",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9567,91,"622",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9572,91,"614",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9769,91,"626",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,1.3,4.184,0,1
9573,91,"613",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,2.8,4.184,0,0
9573,91,"640",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,2.15,4.184,0,1
9857,91,"661",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,0,4.184,0,0
9572,91,"627",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.29,1.3,4.184,0,0
9739,91,"592",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
9573,91,"592",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.99,0,4.184,0,0
